"STATION","NAME","DATE","DAPR","MDPR","PRCP","SNOW","SNWD","TMAX","TMIN","TOBS"
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","2010-10-19",,,"0.00","0.0","0.0","82","63","70"
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","2010-10-20",,,"0.00","0.0","0.0","82","66","68"
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","2010-10-21",,,"0.00","0.0","0.0","82","66","71"
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","2010-10-22",,,"0.00","0.0","0.0","85","61","69"
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","2010-10-23",,,"0.00","0.0","0.0","85","63","72"
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","2010-10-24",,,"0.00","0.0","0.0","88","66","75"
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","2010-10-25",,,"0.00","0.0","0.0","85","71","74"
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","2010-10-26",,,"0.00","0.0","0.0","90","73","76"
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","2010-10-27",,,"0.00","0.0","0.0","90","74","76"
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","2010-10-28",,,"0.00","0.0","0.0","90","72","78"
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","2010-10-29",,,"0.00","0.0","0.0","82","67","67"
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","2010-10-30",,,"0.00","0.0","0.0","85","63","70"
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","2010-10-31",,,"0.00","0.0","0.0","83","64","68"
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","2010-11-01",,,"0.00","0.0","0.0","82","64","68"
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","2010-11-02",,,"0.07","0.0","0.0","77","66","69"
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","2010-11-03",,,"0.00","0.0","0.0","87","66","74"
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","2010-11-04",,,"0.52","0.0","0.0","79","65","65"
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","2010-11-05",,,"0.00","0.0","0.0","66","56","56"
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","2010-11-06",,,"0.00","0.0","0.0","58","47","50"
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","2010-11-07",,,"0.00","0.0","0.0","66","45","51"
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","2010-11-08",,,"0.00","0.0","0.0","67","48","48"
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","2010-11-09",,,"0.00","0.0","0.0","71","46","51"
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","2010-11-10",,,"0.00","0.0","0.0","76","48","58"
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","2010-11-11",,,"0.00","0.0","0.0","78","52","62"
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","2010-11-12",,,"0.00","0.0","0.0","77","60","60"
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","2010-11-13",,,"0.00","0.0","0.0","74","54","57"
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","2010-11-14",,,"0.00","0.0","0.0","74","53","57"
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","2010-11-15",,,"0.00","0.0","0.0","77","53","63"
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","2010-11-16",,,"0.33","0.0","0.0","82","61","68"
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","2010-11-17",,,"0.00","0.0","0.0","75","64","65"
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","2010-11-18",,,"0.00","0.0","0.0","72","56","56"
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","2010-11-19",,,"0.00","0.0","0.0","76","52","61"
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","2010-11-20",,,"0.00","0.0","0.0","78","57","63"
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","2010-11-21",,,"0.00","0.0","0.0","79","60","65"
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","2010-11-22",,,"0.00","0.0","0.0","82","60","66"
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","2010-11-23",,,"0.00","0.0","0.0","80","61","64"
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","2010-11-24",,,"0.00","0.0","0.0","81","57","65"
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","2010-11-25",,,"0.00","0.0","0.0","83","62","67"
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","2010-11-26",,,"0.00","0.0","0.0","81","65","72"
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","2010-11-27",,,"0.40","0.0","0.0","72","57","57"
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","2010-11-28",,,"0.00","0.0","0.0","76","50","70"
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","2010-11-29",,,"0.00","0.0","0.0","83","67","72"
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","2010-11-30",,,"0.00","0.0","0.0","83","69","74"
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","2010-12-01",,,"0.19","0.0","0.0","74","48","48"
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","2010-12-02",,,"0.00","0.0","0.0","74","41","48"
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","2010-12-03",,,"0.00","0.0","0.0","61","41","43"
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","2010-12-04",,,"0.00","0.0","0.0","66","42","65"
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","2010-12-05",,,"0.00","0.0","0.0","68","51","51"
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","2010-12-06",,,"0.00","0.0","0.0","52","39","49"
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","2010-12-07",,,"0.00","0.0","0.0","49","37","41"
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","2010-12-08",,,"0.00","0.0","0.0","54","33","47"
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","2010-12-09",,,"0.00","0.0","0.0","56","41","45"
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","2010-12-10",,,"0.00","0.0","0.0","56","39","48"
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","2010-12-11",,,"0.00","0.0","0.0","57","42","47"
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","2010-12-12",,,"0.37","0.0","0.0","67","45","49"
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","2010-12-13",,,"0.00","0.0","0.0","50","40","41"
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","2010-12-14",,,"0.00","0.0","0.0","43","32","32"
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","2010-12-15",,,"0.00","0.0","0.0","54","29","36"
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","2010-12-16",,,"0.00","0.0","0.0","63","34","53"
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","2010-12-17",,,"0.00","0.0","0.0","73","48","52"
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","2010-12-18",,,"0.05","0.0","0.0","70","52","56"
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","2010-12-19",,,"0.03","0.0","0.0","57","46","47"
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","2010-12-20",,,"0.00","0.0","0.0","59","37","42"
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","2010-12-21",,,"0.00","0.0","0.0","62","39","46"
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","2010-12-22",,,"0.00","0.0","0.0","68","45","60"
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","2010-12-23",,,"0.00","0.0","0.0","68","44","46"
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","2010-12-24",,,"0.00","0.0","0.0","64","40","46"
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","2010-12-25",,,"0.07","0.0","0.0","71","40","63"
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","2010-12-26",,,"0.03","0.0","0.0","63","42","43"
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","2010-12-27",,,"0.00","0.0","0.0","46","34","34"
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","2010-12-28",,,"0.00","0.0","0.0","47","30","32"
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","2010-12-29",,,"0.00","0.0","0.0","58","28","40"
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","2010-12-30",,,"0.00","0.0","0.0","71","40","59"
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","2010-12-31",,,"0.00","0.0","0.0","77","57","62"
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","2011-01-01",,,"0.00",,,"76","56","62"
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","2011-01-02",,,"0.02",,,"74","57","58"
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","2011-01-03",,,"0.00",,,"67","53","54"
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","2011-01-04",,,"0.00",,,"67","53","60"
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","2011-01-05",,,"0.03",,,"72","53","65"
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","2011-01-06",,,"1.53",,,"66","55","55"
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","2011-01-07",,,"0.00",,,"59","52","59"
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","2011-01-08",,,"0.00",,,"65","49","53"
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","2011-01-09",,,"0.00",,,"64","42","51"
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","2011-01-10",,,"1.30",,,"70","51","60"
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","2011-01-11",,,"0.00",,,"60","47","47"
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","2011-01-12",,,"0.00",,,"47","40","40"
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","2011-01-13",,,"0.00",,,"46","30","40"
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","2011-01-14",,,"0.00",,,"54","38","45"
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","2011-01-15",,,"0.00",,,"67","42","51"
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","2011-01-16",,,"0.00",,,"66","47","54"
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","2011-01-17",,,"2.34",,,"69","53","59"
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","2011-01-18",,,"0.00",,,"71","57","59"
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","2011-01-19",,,"0.00",,,"71","50","51"
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","2011-01-20",,,"0.00",,,"75","49","68"
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","2011-01-21",,,"1.32",,,"75","49","54"
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","2011-01-22",,,"0.00",,,"54","45","45"
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","2011-01-23",,,"0.00",,,"56","36","43"
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","2011-01-24",,,"0.00",,,"70","42","63"
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","2011-01-25",,,"1.65",,,"77","60","63"
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","2011-01-26",,,"0.00",,,"63","51","51"
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","2011-01-27",,,"0.04",,,"54","42","50"
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","2011-01-28",,,"0.00",,,"61","44","49"
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","2011-01-29",,,"0.00",,,"67","44","51"
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","2011-01-30",,,"0.00",,,"68","47","53"
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","2011-01-31",,,"0.00",,,"73","53","58"
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","2011-02-01",,,"0.00",,,"79","55","70"
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","2011-02-02",,,"0.00",,,"72","63","63"
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","2011-02-03",,,"0.00",,,"72","60","62"
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","2011-02-04",,,"0.00",,,"79","62","69"
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","2011-02-05",,,"0.10",,,"74","57","58"
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","2011-02-06",,,"0.40",,,"64","57","57"
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","2011-02-07",,,"1.11",,,"76","56","60"
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","2011-02-08",,,"0.00",,,"60","42","42"
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","2011-02-09",,,"0.00",,,"70","41","54"
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","2011-02-10",,,"0.20",,,"65","51","51"
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","2011-02-11",,,"0.00",,,"66","48","50"
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","2011-02-12",,,"0.00",,,"56","42","49"
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","2011-02-13",,,"0.00",,,"61","40","42"
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","2011-02-14",,,"0.00",,,"61","38","47"
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","2011-02-15",,,"0.00",,,"66","46","51"
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","2011-02-16",,,"0.00",,,"71","47","54"
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","2011-02-17",,,"0.00",,,"75","51","62"
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","2011-02-18",,,"0.00",,,"75","56","57"
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","2011-02-19",,,"0.00",,,"71","52","58"
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","2011-02-20",,,"0.00",,,"79","53","62"
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","2011-02-21",,,"0.00",,,"77","56","65"
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","2011-02-22",,,"0.00",,,"77","56","67"
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","2011-02-23",,,"0.00",,,"79","63","65"
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","2011-02-24",,,"0.00",,,"80","61","66"
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","2011-02-25",,,"0.00",,,"80","61","70"
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","2011-02-26",,,"0.00",,,"76","63","63"
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","2011-02-27",,,"0.00",,,"80","59","64"
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","2011-02-28",,,"0.00",,,"82","62","69"
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","2011-03-01",,,"0.05",,,"82","61","61"
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","2011-03-02",,,"0.00",,,"79","56","62"
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","2011-03-03",,,"0.00",,,"77","57","62"
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","2011-03-04",,,"0.00",,,"80","56","63"
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","2011-03-05",,,"0.00",,,"81","61","66"
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","2011-03-06",,,"0.03",,,"81","61","61"
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","2011-03-07",,,"0.00",,,"67","54","54"
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","2011-03-08",,,"0.00",,,"81","50","68"
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","2011-03-09",,,"0.05",,,"84","51","62"
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","2011-03-10",,,"1.45",,,"70","58","58"
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","2011-03-11",,,"0.00",,,"58","50","50"
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","2011-03-12",,,"0.00",,,"67","43","48"
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","2011-03-13",,,"0.00",,,"72","44","54"
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","2011-03-14",,,"0.00",,,"74","48","60"
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","2011-03-15",,,"0.00",,,"75","54","60"
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","2011-03-16",,,"0.00",,,"75","58","64"
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","2011-03-17",,,"0.00",,,"79","60","64"
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","2011-03-18",,,"0.00",,,"80","57","65"
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","2011-03-19",,,"0.00",,,"80","57","63"
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","2011-03-20",,,"0.00",,,"86","57","70"
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","2011-03-21",,,"0.00",,,"80","62","66"
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","2011-03-22",,,"0.00",,,"77","58","67"
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","2011-03-23",,,"0.00",,,"77","61","69"
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","2011-03-24",,,"0.00",,,"77","68","71"
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","2011-03-25",,,"0.00",,,"81","63","64"
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","2011-03-26",,,"0.00",,,"81","61","68"
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","2011-03-27",,,"0.00",,,"85","64","75"
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","2011-03-28",,,"2.46",,,"75","66","67"
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","2011-03-29",,,"0.00",,,"79","63","73"
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","2011-03-30",,,"0.75",,,"82","67","68"
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","2011-03-31",,,"6.50",,,"73","62","66"
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","2011-04-01",,,"0.00",,,"73","60","61"
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","2011-04-02",,,"0.00",,,"77","57","62"
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","2011-04-03",,,"0.00",,,"85","59","71"
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","2011-04-04",,,"0.00",,,"89","68","75"
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","2011-04-05",,,"0.92",,,"76","59","59"
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","2011-04-06",,,"0.00",,,"79","52","67"
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","2011-04-07",,,"0.00",,,"80","52","70"
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","2011-04-08",,,"0.00",,,"84","66","70"
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","2011-04-09",,,"0.00",,,"84","67","71"
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","2011-04-10",,,"0.00",,,"85","67","72"
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","2011-04-11",,,"0.00",,,"87","68","74"
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","2011-04-12",,,"0.00",,,"82","70","70"
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","2011-04-13",,,"0.00",,,"80","63","64"
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","2011-04-14",,,"0.00",,,"86","59","71"
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","2011-04-15",,,"0.00",,,"85","66","70"
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","2011-04-16",,,"0.00",,,"82","67","73"
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","2011-04-17",,,"0.00",,,"78","62","62"
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","2011-04-18",,,"0.00",,,"86","59","70"
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","2011-04-19",,,"0.00",,,"87","59","74"
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","2011-04-20",,,"0.00",,,"90","71","74"
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","2011-04-21",,,"0.00",,,"87","67","72"
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","2011-04-22",,,"0.00",,,"88","68","72"
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","2011-04-23",,,"0.00",,,"88","67","74"
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","2011-04-24",,,"0.04",,,"86","69","73"
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","2011-04-25",,,"0.29",,,"89","68","70"
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","2011-04-26",,,"0.00",,,"86","70","75"
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","2011-04-27",,,"0.00",,,"93","70","77"
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","2011-04-28",,,"0.00",,,"88","74","80"
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","2011-04-29",,,"0.04",,,"82","68","69"
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","2011-04-30",,,"0.00",,,"87","59","73"
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","2011-05-01",,,"0.00",,,"88","65","74"
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","2011-05-02",,,"0.00",,,"89","65","77"
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","2011-05-03",,,"0.00",,,"86","69","75"
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","2011-05-04",,,"0.00",,,"86","69","73"
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","2011-05-05",,,"0.00",,,"84","65","72"
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","2011-05-06",,,"0.39",,,"80","69","71"
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","2011-05-07",,,"0.00",,,"83","62","64"
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","2011-05-08",,,"0.00",,,"81","59","71"
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","2011-05-09",,,"0.00",,,"83","70","76"
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","2011-05-10",,,"0.00",,,"89","69","76"
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","2011-05-11",,,"0.00",,,"86","71","78"
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","2011-05-12",,,"0.00",,,"86","69","75"
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","2011-05-13",,,"0.00",,,"87","71","74"
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","2011-05-14",,,"0.11",,,"86","71","75"
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","2011-05-15",,,"0.18",,,"78","69","72"
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","2011-05-16",,,"0.00",,,"76","67","72"
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","2011-05-17",,,"0.00",,,"76","65","70"
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","2011-05-18",,,"0.00",,,"79","62","63"
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","2011-05-19",,,"0.00",,,"81","56","66"
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","2011-05-20",,,"0.00",,,"87","61","74"
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","2011-05-21",,,"0.00",,,"87","67","76"
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","2011-05-22",,,"0.00",,,"88","69","78"
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","2011-05-23",,,"0.00",,,"91","74","77"
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","2011-05-24",,,"0.00",,,"89","72","78"
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","2011-05-25",,,"0.00",,,"89","70","76"
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","2011-05-26",,,"0.00",,,"87","72","78"
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","2011-05-27",,,"0.00",,,"87","73","76"
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","2011-05-28",,,"0.00",,,"88","72","78"
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","2011-05-29",,,"0.10",,,"90","73","78"
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","2011-05-30",,,"0.00",,,"92","70","78"
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","2011-05-31",,,"0.00",,,"90","70","79"
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","2011-06-01",,,"1.37",,,"84","68","72"
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","2011-06-02",,,"0.00",,,"90","68","77"
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","2011-06-03",,,"0.00",,,"87","71","79"
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","2011-06-04",,,"0.00",,,"91","69","80"
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","2011-06-05",,,"0.00",,,"87","71","79"
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","2011-06-06",,,"0.00",,,"87","74","77"
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","2011-06-07",,,"0.00",,,"92","72","79"
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","2011-06-08",,,"0.00",,,"92","73","79"
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","2011-06-09",,,"0.00",,,"88","71","81"
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","2011-06-10",,,"0.00",,,"87","74","79"
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","2011-06-11",,,"0.00",,,"89","72","80"
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","2011-06-12",,,"0.00",,,"89","74","79"
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","2011-06-13",,,"0.00",,,"88","75","82"
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","2011-06-14",,,"0.00",,,"88","81","83"
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","2011-06-15",,,"0.40",,,"90","70","71"
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","2011-06-16",,,"0.02",,,"92","70","82"
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","2011-06-17",,,"0.00",,,"91","78","82"
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","2011-06-18",,,"0.00",,,"90","78","81"
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","2011-06-19",,,"0.00",,,"89","78","82"
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","2011-06-20",,,"0.00",,,"91","76","83"
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","2011-06-21",,,"0.00",,,"92","76","83"
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","2011-06-22",,,"0.29",,,"92","77","77"
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","2011-06-23",,,"0.07",,,"92","75","82"
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","2011-06-24",,,"0.00",,,"91","76","76"
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","2011-06-25",,,"0.00",,,"89","76","80"
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","2011-06-26",,,"0.35",,,"86","75","80"
